customer_id,age,gender,city_tier,employment_type,loan_amount_requested,credit_score,stage_applied,stage_docs_submitted,stage_credit_checked,stage_approved,stage_disbursed
4039,51,Male,Tier 3,Self-Employed,841794,671,1,1,1,1,1
4040,56,Male,Tier 3,Business,1368817,741,1,1,1,0,0
4041,43,Female,Tier 1,Salaried,1619963,794,1,1,1,0,0
4042,59,Female,Tier 2,Salaried,1620294,652,1,0,0,0,0
4043,52,Male,Tier 1,Salaried,710959,799,1,0,0,0,0
4044,35,Female,Tier 2,Business,796348,571,0,0,0,0,0
4045,45,Female,Tier 3,Salaried,752733,609,1,1,1,0,0
4046,53,Male,Tier 3,Salaried,1093876,787,1,1,1,0,0
4047,57,Male,Tier 2,Business,54258,683,1,1,1,0,0
4048,53,Male,Tier 1,Self-Employed,1713930,811,1,1,1,0,0
4049,36,Male,Tier 1,Salaried,234343,591,0,0,0,0,0
4050,56,Female,Tier 2,Business,1432896,623,1,1,1,0,0
4051,24,Female,Tier 1,Salaried,1659920,846,0,0,0,0,0
4052,37,Male,Tier 2,Salaried,329405,571,1,1,0,0,0
4053,26,Male,Tier 1,Salaried,431317,769,1,0,0,0,0
4054,42,Female,Tier 1,Self-Employed,625984,628,1,0,0,0,0
4055,31,Female,Tier 1,Self-Employed,1267475,784,1,1,1,0,0
4056,40,Female,Tier 3,Salaried,851573,706,1,1,1,0,0
4057,46,Female,Tier 2,Business,994256,663,1,1,1,1,1
4058,25,Male,Tier 1,Salaried,1187660,839,1,0,0,0,0
4059,50,Female,Tier 1,Self-Employed,1723768,645,1,0,0,0,0
4060,40,Female,Tier 2,Self-Employed,143219,679,1,0,0,0,0
4061,23,Male,Tier 1,Salaried,626968,658,1,1,1,1,0
4062,31,Female,Tier 2,Salaried,593080,624,1,1,0,0,0
4063,46,Male,Tier 3,Business,1469189,824,1,1,1,1,1
4064,41,Male,Tier 2,Salaried,365244,569,1,1,1,1,1
4065,40,Male,Tier 2,Self-Employed,174118,710,1,1,0,0,0
4066,44,Male,Tier 2,Salaried,1297518,758,1,1,1,0,0
4067,45,Male,Tier 3,Self-Employed,443983,643,1,0,0,0,0
4068,32,Male,Tier 3,Salaried,1064684,631,1,0,0,0,0
4069,55,Male,Tier 2,Salaried,863424,653,0,0,0,0,0
4070,49,Male,Tier 1,Salaried,1489188,786,0,0,0,0,0
4071,26,Male,Tier 2,Business,79570,809,0,0,0,0,0
4072,26,Male,Tier 1,Salaried,1294345,709,1,0,0,0,0
4073,42,Female,Tier 2,Salaried,258345,610,1,0,0,0,0
4074,33,Male,Tier 2,Business,1570700,587,1,1,1,1,1
4075,25,Male,Tier 1,Self-Employed,1059925,667,1,1,1,0,0
4076,41,Female,Tier 1,Salaried,693859,717,1,1,1,1,1
4077,59,Female,Tier 2,Business,136126,618,1,0,0,0,0
4078,46,Female,Tier 3,Self-Employed,563852,632,1,1,1,0,0
4079,35,Male,Tier 2,Salaried,417533,784,1,0,0,0,0
4080,32,Male,Tier 2,Salaried,1946588,591,1,1,1,1,1
4081,53,Female,Tier 1,Self-Employed,837176,648,1,1,0,0,0
4082,32,Male,Tier 2,Self-Employed,273766,679,1,0,0,0,0
4083,39,Male,Tier 2,Salaried,725918,577,0,0,0,0,0
4084,48,Male,Tier 2,Salaried,239933,782,1,1,0,0,0
4085,39,Female,Tier 1,Salaried,1613678,778,1,1,0,0,0
4086,44,Male,Tier 2,Salaried,1392979,666,1,1,1,1,1
4087,32,Female,Tier 1,Salaried,822604,656,1,1,0,0,0
4088,42,Female,Tier 1,Salaried,464666,844,1,1,1,1,1
4089,26,Male,Tier 3,Self-Employed,1941957,709,1,1,1,0,0
4090,44,Female,Tier 1,Self-Employed,742289,553,1,0,0,0,0
4091,46,Female,Tier 1,Salaried,1669453,698,1,1,1,0,0
4092,31,Female,Tier 2,Salaried,832223,783,1,0,0,0,0
4093,43,Male,Tier 3,Salaried,1435842,803,1,1,1,0,0
4094,40,Female,Tier 2,Salaried,967790,797,1,1,0,0,0
4095,22,Male,Tier 2,Business,540726,619,0,0,0,0,0
4096,28,Female,Tier 3,Self-Employed,748922,752,1,1,1,0,0
4097,25,Male,Tier 1,Salaried,1300283,697,0,0,0,0,0
4098,22,Male,Tier 1,Salaried,328531,770,1,1,0,0,0
4099,36,Female,Tier 1,Salaried,950797,735,1,0,0,0,0
4100,33,Female,Tier 3,Self-Employed,72319,597,1,1,1,0,0
4101,43,Female,Tier 1,Salaried,705771,812,0,0,0,0,0
4102,43,Male,Tier 1,Self-Employed,1905737,845,1,1,0,0,0
4103,38,Male,Tier 2,Self-Employed,1708511,841,0,0,0,0,0
4104,50,Female,Tier 2,Salaried,948534,721,1,1,1,1,1
4105,35,Female,Tier 2,Business,852136,580,1,0,0,0,0
4106,41,Female,Tier 2,Self-Employed,977613,719,1,1,1,1,1
4107,54,Male,Tier 1,Self-Employed,510108,593,1,1,0,0,0
4108,36,Male,Tier 2,Business,1522964,592,1,1,0,0,0
4109,33,Female,Tier 2,Salaried,1303533,683,1,0,0,0,0
4110,41,Female,Tier 3,Salaried,461200,768,1,1,1,0,0
4111,51,Male,Tier 1,Business,1257108,635,1,1,1,0,0
4112,59,Female,Tier 3,Self-Employed,696133,800,1,1,1,1,1
4113,24,Male,Tier 2,Business,704605,814,1,1,1,1,1
4114,49,Male,Tier 1,Salaried,1530266,560,1,1,1,1,1
4115,47,Male,Tier 2,Self-Employed,1667313,629,1,1,1,0,0
4116,51,Male,Tier 1,Salaried,1218823,658,1,1,0,0,0
4117,34,Male,Tier 3,Salaried,712556,667,0,0,0,0,0
4118,34,Male,Tier 3,Salaried,1578785,801,1,1,0,0,0
4119,23,Male,Tier 1,Salaried,887966,567,0,0,0,0,0
4120,58,Female,Tier 1,Salaried,1112125,805,1,1,1,1,1
4121,59,Male,Tier 1,Self-Employed,1082344,794,1,0,0,0,0
4122,23,Male,Tier 1,Salaried,59821,702,1,1,0,0,0
4123,57,Male,Tier 1,Salaried,1134140,646,1,1,1,0,0
4124,47,Male,Tier 1,Salaried,1896081,735,1,1,1,1,1
4125,32,Female,Tier 2,Salaried,1105858,579,1,1,1,0,0
4126,29,Male,Tier 1,Business,1859191,664,1,1,1,1,0
4127,43,Female,Tier 3,Salaried,766506,790,1,1,1,1,1
4128,41,Female,Tier 3,Salaried,1510981,806,1,1,1,1,1
4129,29,Male,Tier 2,Self-Employed,1470686,662,1,0,0,0,0
4130,50,Male,Tier 3,Self-Employed,255855,578,1,0,0,0,0
4131,47,Male,Tier 1,Self-Employed,60771,775,0,0,0,0,0
4132,51,Male,Tier 1,Self-Employed,373636,793,1,1,0,0,0
4133,38,Female,Tier 2,Business,1011229,568,1,0,0,0,0
4134,41,Female,Tier 2,Salaried,1776170,661,1,0,0,0,0
4135,37,Male,Tier 2,Business,270354,761,1,1,1,1,1
4136,28,Male,Tier 3,Self-Employed,1656960,782,1,1,1,0,0
4137,37,Male,Tier 3,Salaried,62236,708,1,0,0,0,0
4138,48,Female,Tier 2,Self-Employed,1674408,609,1,1,1,0,0
4139,44,Male,Tier 3,Self-Employed,348065,642,1,0,0,0,0
4140,45,Male,Tier 1,Salaried,336720,797,1,1,0,0,0
4141,30,Male,Tier 1,Salaried,181238,707,1,1,1,1,1
4142,56,Female,Tier 2,Business,195724,690,1,1,1,0,0
4143,41,Female,Tier 2,Salaried,1511430,769,1,1,1,0,0
4144,58,Male,Tier 2,Salaried,1054484,638,1,1,1,0,0
4145,38,Male,Tier 1,Self-Employed,589521,704,1,0,0,0,0
4146,52,Female,Tier 2,Salaried,314029,782,1,1,1,1,1
4147,29,Male,Tier 1,Salaried,1676384,742,1,0,0,0,0
4148,36,Female,Tier 2,Self-Employed,276972,648,0,0,0,0,0
4149,52,Male,Tier 1,Self-Employed,261316,662,1,1,1,1,1
4150,51,Female,Tier 1,Salaried,1197779,656,1,1,1,1,1
4151,41,Male,Tier 1,Business,684047,573,1,0,0,0,0
4152,33,Female,Tier 1,Salaried,1298596,830,1,1,1,0,0
4153,38,Female,Tier 3,Salaried,1556602,753,1,1,1,0,0
4154,51,Female,Tier 1,Salaried,192841,560,1,0,0,0,0
4155,50,Female,Tier 1,Self-Employed,1573275,754,1,1,1,1,1
4156,40,Female,Tier 2,Salaried,486363,574,1,0,0,0,0
4157,32,Male,Tier 2,Salaried,1760385,689,1,0,0,0,0
4158,55,Female,Tier 1,Self-Employed,1533971,672,0,0,0,0,0
4159,28,Female,Tier 1,Salaried,1855372,560,0,0,0,0,0
4160,55,Male,Tier 3,Self-Employed,680747,815,1,0,0,0,0
4161,41,Female,Tier 2,Salaried,320280,630,1,1,0,0,0
4162,59,Female,Tier 1,Business,1852599,658,1,1,1,0,0
4163,45,Male,Tier 2,Salaried,908418,757,1,1,1,1,0
4164,31,Male,Tier 1,Salaried,879431,793,1,1,1,1,1
4165,53,Male,Tier 1,Salaried,139567,825,0,0,0,0,0
4166,36,Male,Tier 2,Business,1916060,810,1,0,0,0,0
4167,58,Male,Tier 3,Self-Employed,504497,846,0,0,0,0,0
4168,41,Male,Tier 1,Salaried,1503138,612,1,0,0,0,0
4169,24,Male,Tier 3,Self-Employed,1811613,733,1,1,1,1,1
4170,58,Male,Tier 1,Salaried,1899860,581,1,0,0,0,0
4171,29,Female,Tier 1,Business,909035,832,1,1,0,0,0
4172,44,Male,Tier 1,Business,1523277,556,1,1,1,0,0
4173,32,Male,Tier 1,Business,780585,723,1,0,0,0,0
4174,29,Male,Tier 3,Business,942503,695,1,1,1,0,0
4175,50,Male,Tier 2,Business,74272,801,0,0,0,0,0
4176,51,Female,Tier 1,Salaried,446979,715,0,0,0,0,0
4177,31,Female,Tier 3,Self-Employed,1681951,652,1,0,0,0,0
4178,49,Female,Tier 3,Self-Employed,1597024,742,1,1,0,0,0
4179,57,Male,Tier 3,Business,891280,566,1,1,0,0,0
4180,34,Female,Tier 3,Salaried,1128651,639,0,0,0,0,0
4181,53,Male,Tier 1,Salaried,1913700,635,1,1,1,0,0
4182,57,Male,Tier 3,Salaried,1190661,652,1,1,1,1,1
4183,58,Male,Tier 2,Self-Employed,1951422,631,1,0,0,0,0
4184,47,Male,Tier 3,Salaried,734208,675,1,1,1,1,1
4185,43,Male,Tier 3,Salaried,432314,587,1,1,1,1,1
4186,25,Male,Tier 1,Salaried,277349,762,1,1,1,0,0
4187,52,Female,Tier 3,Salaried,1117844,774,1,1,1,1,1
4188,39,Male,Tier 1,Salaried,438031,771,1,1,0,0,0
4189,59,Male,Tier 1,Salaried,1437043,796,0,0,0,0,0
4190,45,Male,Tier 1,Business,691273,685,1,1,1,0,0
4191,44,Female,Tier 3,Self-Employed,222692,835,1,0,0,0,0
4192,43,Male,Tier 1,Salaried,1588999,780,1,1,0,0,0
4193,23,Female,Tier 2,Self-Employed,651160,558,1,1,1,0,0
4194,52,Female,Tier 1,Self-Employed,1978282,774,1,1,1,1,1
4195,32,Male,Tier 3,Salaried,1046527,656,1,1,1,1,1
4196,49,Male,Tier 1,Salaried,1618893,736,0,0,0,0,0
4197,53,Male,Tier 3,Self-Employed,1400859,770,1,1,1,0,0
4198,26,Female,Tier 3,Salaried,1544929,644,1,1,1,1,1
4199,59,Male,Tier 2,Self-Employed,346181,744,1,1,1,1,0
4200,31,Male,Tier 1,Salaried,128434,791,1,0,0,0,0
4201,45,Male,Tier 2,Salaried,1247326,779,1,1,1,1,1
4202,56,Female,Tier 3,Business,1083201,554,0,0,0,0,0
4203,44,Male,Tier 3,Salaried,1010555,553,1,1,1,1,1
4204,38,Male,Tier 1,Self-Employed,1116717,813,1,1,1,1,1
4205,22,Female,Tier 3,Salaried,1567484,802,1,1,1,1,0
4206,52,Female,Tier 1,Salaried,1909168,712,1,0,0,0,0
4207,52,Female,Tier 2,Salaried,1504627,690,1,1,1,1,1
4208,55,Male,Tier 3,Salaried,1632247,845,1,0,0,0,0
4209,30,Female,Tier 1,Salaried,154882,568,1,1,1,1,1
4210,43,Female,Tier 3,Salaried,1254212,631,0,0,0,0,0
4211,34,Male,Tier 2,Salaried,1992557,553,0,0,0,0,0
4212,46,Female,Tier 3,Self-Employed,1838697,677,1,1,1,1,1
4213,39,Male,Tier 1,Salaried,1530276,736,1,1,1,0,0
4214,33,Female,Tier 2,Business,1150132,695,1,0,0,0,0
4215,38,Male,Tier 3,Salaried,528698,701,1,0,0,0,0
4216,36,Female,Tier 1,Salaried,995784,642,1,0,0,0,0
4217,36,Male,Tier 1,Self-Employed,748142,580,1,0,0,0,0
4218,36,Female,Tier 3,Salaried,1542215,577,1,1,0,0,0
4219,34,Male,Tier 1,Salaried,1255943,686,1,1,0,0,0
4220,38,Female,Tier 3,Salaried,894028,639,1,0,0,0,0
4221,53,Female,Tier 1,Self-Employed,148236,598,0,0,0,0,0
4222,30,Male,Tier 1,Self-Employed,949856,807,1,1,1,1,1
4223,41,Female,Tier 3,Salaried,282144,555,1,1,1,1,1
4224,47,Female,Tier 2,Salaried,1458865,578,1,1,0,0,0
4225,48,Male,Tier 2,Self-Employed,295117,705,1,1,1,1,1
4226,42,Male,Tier 2,Salaried,1436007,812,1,1,1,1,1
4227,39,Male,Tier 3,Salaried,500169,583,1,0,0,0,0
4228,34,Male,Tier 1,Salaried,517680,786,1,1,1,1,1
4229,37,Male,Tier 2,Salaried,1956686,687,0,0,0,0,0
4230,30,Male,Tier 1,Salaried,1930963,606,1,1,1,1,0
4231,33,Male,Tier 2,Self-Employed,363224,724,1,1,1,0,0
4232,59,Male,Tier 1,Salaried,1966801,763,1,1,1,1,1
4233,40,Male,Tier 1,Salaried,770290,576,1,1,1,1,1
4234,28,Female,Tier 2,Business,415861,844,0,0,0,0,0
4235,56,Female,Tier 1,Salaried,990716,668,1,1,1,0,0
4236,39,Male,Tier 1,Salaried,1428446,696,1,1,1,1,1
4237,37,Female,Tier 2,Salaried,771898,814,1,1,1,1,1
4238,25,Female,Tier 2,Self-Employed,617170,807,1,0,0,0,0
4239,46,Female,Tier 3,Salaried,73038,738,1,0,0,0,0
4240,53,Male,Tier 2,Salaried,1958638,780,1,0,0,0,0
4241,34,Male,Tier 1,Business,858883,747,1,1,1,0,0
4242,38,Female,Tier 2,Business,1823224,788,1,1,1,1,1
4243,58,Female,Tier 1,Self-Employed,1153928,619,1,1,1,1,1
4244,27,Female,Tier 3,Salaried,1643385,801,1,0,0,0,0
4245,40,Female,Tier 3,Salaried,1425028,742,0,0,0,0,0
4246,34,Male,Tier 2,Salaried,1020358,574,1,0,0,0,0
4247,47,Male,Tier 2,Salaried,1847240,619,1,1,0,0,0
4248,35,Male,Tier 1,Self-Employed,170631,705,1,1,0,0,0
4249,52,Male,Tier 2,Salaried,1922214,695,1,1,1,0,0
4250,25,Female,Tier 3,Business,906395,768,1,0,0,0,0
4251,29,Male,Tier 1,Salaried,1749271,598,1,1,0,0,0
4252,46,Male,Tier 1,Salaried,973060,743,0,0,0,0,0
4253,34,Female,Tier 2,Self-Employed,1467556,589,1,0,0,0,0
4254,53,Male,Tier 2,Salaried,1379492,634,1,1,1,0,0
4255,59,Female,Tier 1,Business,209135,553,1,1,1,0,0
4256,59,Female,Tier 3,Business,1990304,839,1,1,1,0,0
4257,49,Female,Tier 1,Salaried,596997,796,1,1,1,1,1
4258,51,Male,Tier 1,Salaried,1280500,554,0,0,0,0,0
4259,24,Male,Tier 2,Salaried,1048359,775,1,0,0,0,0
4260,49,Male,Tier 1,Self-Employed,837665,699,1,1,0,0,0
4261,24,Male,Tier 2,Salaried,1387866,787,1,0,0,0,0
4262,55,Male,Tier 1,Self-Employed,179205,697,1,1,1,1,1
4263,37,Female,Tier 1,Salaried,1751307,652,1,1,1,1,1
4264,43,Male,Tier 1,Self-Employed,1412170,724,1,0,0,0,0
4265,53,Female,Tier 3,Self-Employed,1778649,785,1,1,1,0,0
4266,59,Male,Tier 2,Salaried,224830,583,1,0,0,0,0
4267,29,Female,Tier 3,Salaried,392469,721,1,0,0,0,0
4268,29,Female,Tier 1,Salaried,249538,555,1,1,1,0,0
4269,27,Male,Tier 2,Salaried,1569440,834,1,1,1,0,0
4270,35,Male,Tier 2,Salaried,324518,774,1,1,1,0,0
4271,53,Female,Tier 3,Salaried,100985,602,1,0,0,0,0
4272,56,Female,Tier 2,Business,1916020,806,1,1,0,0,0
4273,31,Female,Tier 2,Business,1706923,608,1,1,0,0,0
4274,24,Male,Tier 1,Self-Employed,1385503,795,1,1,1,0,0
4275,33,Male,Tier 2,Salaried,1507355,556,1,1,1,0,0
4276,52,Female,Tier 2,Self-Employed,1403913,763,0,0,0,0,0
4277,50,Female,Tier 3,Salaried,311204,627,1,1,1,0,0
4278,26,Male,Tier 1,Salaried,1370762,738,1,0,0,0,0
4279,46,Female,Tier 1,Salaried,109031,765,0,0,0,0,0
4280,52,Male,Tier 2,Salaried,1141739,832,1,1,0,0,0
4281,42,Male,Tier 1,Salaried,924788,610,1,1,0,0,0
4282,41,Male,Tier 1,Salaried,408932,610,1,0,0,0,0
4283,43,Male,Tier 3,Business,969712,764,1,1,1,1,1
4284,25,Male,Tier 2,Salaried,1335505,594,1,1,0,0,0
4285,34,Male,Tier 3,Business,1112372,721,1,1,1,0,0
4286,41,Male,Tier 3,Salaried,665250,770,1,1,1,0,0
4287,34,Female,Tier 1,Salaried,568299,644,1,1,1,0,0
4288,38,Female,Tier 2,Salaried,465886,593,1,1,1,0,0
4289,57,Female,Tier 1,Self-Employed,336464,777,1,1,1,1,1
4290,54,Female,Tier 3,Salaried,1380794,611,1,1,1,1,1
4291,22,Male,Tier 2,Salaried,602219,768,1,0,0,0,0
4292,36,Female,Tier 1,Salaried,331137,638,1,1,0,0,0
4293,34,Female,Tier 1,Salaried,105330,661,0,0,0,0,0
4294,38,Male,Tier 2,Self-Employed,476207,756,1,1,0,0,0
4295,45,Male,Tier 1,Salaried,851435,752,1,0,0,0,0
4296,29,Male,Tier 1,Salaried,752856,846,1,1,1,0,0
4297,48,Female,Tier 3,Business,1113319,582,1,1,1,1,1
4298,44,Male,Tier 3,Salaried,1222867,764,1,0,0,0,0
4299,29,Female,Tier 1,Self-Employed,1964551,561,1,1,1,1,0
4300,29,Female,Tier 2,Self-Employed,1122876,551,1,1,1,1,1
4301,47,Female,Tier 3,Business,160888,698,1,0,0,0,0
4302,34,Female,Tier 1,Salaried,1205394,691,1,0,0,0,0
4303,58,Female,Tier 3,Self-Employed,1311359,839,1,1,1,1,0
4304,49,Male,Tier 1,Salaried,121509,756,1,1,1,1,1
4305,46,Male,Tier 2,Self-Employed,1108279,741,1,1,1,1,0
4306,37,Female,Tier 2,Salaried,1589641,801,1,0,0,0,0
4307,23,Male,Tier 2,Salaried,1313654,753,1,1,1,0,0
4308,39,Male,Tier 3,Business,1586504,595,1,0,0,0,0
4309,38,Male,Tier 1,Salaried,1294662,810,1,1,1,0,0
4310,51,Female,Tier 1,Business,269888,615,0,0,0,0,0
4311,34,Male,Tier 2,Business,1974411,699,1,1,1,1,1
4312,53,Female,Tier 3,Salaried,483647,619,1,1,1,1,1
4313,50,Male,Tier 1,Salaried,106436,551,1,1,1,0,0
4314,51,Male,Tier 3,Salaried,333989,578,1,1,1,1,1
4315,39,Female,Tier 1,Business,656065,805,1,1,1,1,1
4316,34,Male,Tier 1,Salaried,85055,610,0,0,0,0,0
4317,42,Female,Tier 3,Salaried,1500670,649,1,1,1,1,1
4318,51,Female,Tier 1,Self-Employed,1633073,693,0,0,0,0,0
4319,42,Female,Tier 2,Business,108812,741,1,0,0,0,0
4320,38,Male,Tier 1,Self-Employed,144035,819,1,1,1,1,1
4321,40,Female,Tier 1,Self-Employed,1463859,848,1,1,1,1,0
4322,36,Female,Tier 2,Salaried,304948,753,1,0,0,0,0
4323,30,Female,Tier 2,Salaried,412982,794,0,0,0,0,0
4324,31,Male,Tier 2,Salaried,1240652,580,1,0,0,0,0
4325,52,Male,Tier 2,Business,1874154,601,0,0,0,0,0
4326,44,Female,Tier 1,Self-Employed,1456843,792,1,1,1,1,1
4327,51,Female,Tier 2,Self-Employed,1000894,812,0,0,0,0,0
4328,54,Male,Tier 3,Self-Employed,1651264,723,1,1,1,1,1
4329,30,Male,Tier 3,Salaried,1961519,649,1,1,1,1,1
4330,22,Male,Tier 1,Salaried,128121,610,1,1,1,0,0
4331,56,Male,Tier 1,Salaried,1738627,737,1,0,0,0,0
4332,32,Male,Tier 3,Salaried,187948,556,1,1,1,0,0
4333,55,Male,Tier 2,Self-Employed,491320,738,1,1,1,0,0
4334,37,Female,Tier 2,Salaried,522351,632,1,1,0,0,0
4335,30,Male,Tier 3,Self-Employed,1451495,832,1,0,0,0,0
4336,53,Female,Tier 1,Self-Employed,1928914,673,1,1,1,0,0
4337,36,Male,Tier 2,Salaried,1742789,706,1,1,1,1,1
4338,33,Male,Tier 3,Salaried,1118954,636,1,0,0,0,0
4339,54,Male,Tier 2,Salaried,600856,697,1,0,0,0,0
4340,35,Male,Tier 1,Salaried,307447,619,1,1,1,1,1
4341,29,Female,Tier 1,Self-Employed,1982054,625,1,0,0,0,0
4342,29,Female,Tier 1,Salaried,791584,663,0,0,0,0,0
4343,48,Male,Tier 3,Self-Employed,1347534,552,1,0,0,0,0
4344,33,Male,Tier 1,Self-Employed,1710196,783,1,1,1,0,0
4345,22,Male,Tier 1,Salaried,157014,716,1,0,0,0,0
4346,32,Female,Tier 3,Self-Employed,1613869,648,1,0,0,0,0
4347,52,Female,Tier 1,Self-Employed,1653660,673,1,1,1,0,0
4348,38,Male,Tier 1,Self-Employed,1053857,594,1,1,1,0,0
4349,54,Female,Tier 1,Salaried,769710,836,1,1,1,0,0
4350,53,Female,Tier 1,Salaried,1153637,655,1,1,1,1,1
4351,50,Male,Tier 2,Salaried,649885,843,1,1,1,0,0
4352,42,Male,Tier 3,Salaried,598689,683,1,0,0,0,0
4353,42,Female,Tier 3,Self-Employed,1233458,557,1,1,0,0,0
4354,44,Female,Tier 2,Self-Employed,1459936,577,1,1,1,0,0
4355,27,Male,Tier 2,Business,1974370,820,1,1,1,1,1
4356,43,Male,Tier 2,Salaried,1103478,772,1,1,1,1,1
4357,59,Male,Tier 1,Salaried,561092,557,0,0,0,0,0
4358,58,Male,Tier 1,Self-Employed,829555,683,1,1,1,1,1
4359,29,Female,Tier 3,Salaried,1816670,578,0,0,0,0,0
4360,56,Male,Tier 1,Salaried,1360142,664,0,0,0,0,0
4361,32,Female,Tier 1,Salaried,921580,583,1,0,0,0,0
4362,45,Female,Tier 2,Salaried,1410443,556,1,0,0,0,0
4363,42,Male,Tier 2,Self-Employed,372743,589,1,1,1,0,0
4364,23,Male,Tier 1,Salaried,1305847,611,1,0,0,0,0
4365,40,Male,Tier 1,Self-Employed,1374687,635,1,1,1,0,0
4366,49,Female,Tier 1,Self-Employed,1474032,762,1,1,1,0,0
4367,38,Male,Tier 2,Salaried,745896,665,1,1,1,0,0
4368,27,Female,Tier 1,Business,710495,614,1,1,1,1,1
4369,40,Female,Tier 2,Salaried,1423085,846,1,1,1,1,1
4370,59,Male,Tier 2,Business,1702472,719,1,1,0,0,0
4371,49,Female,Tier 3,Salaried,398097,665,1,1,1,0,0
4372,23,Female,Tier 1,Self-Employed,428471,665,1,1,1,0,0
4373,59,Male,Tier 1,Salaried,1956987,770,1,0,0,0,0
4374,58,Male,Tier 2,Self-Employed,153146,599,1,1,1,0,0
4375,25,Female,Tier 2,Self-Employed,1325186,628,1,0,0,0,0
4376,43,Female,Tier 1,Salaried,676619,569,1,1,1,0,0
4377,47,Male,Tier 2,Business,605281,586,0,0,0,0,0
4378,57,Male,Tier 1,Salaried,246868,808,1,1,1,1,0
4379,34,Male,Tier 1,Salaried,702526,642,1,0,0,0,0
4380,53,Female,Tier 2,Self-Employed,911095,736,1,1,1,1,1
4381,38,Male,Tier 1,Self-Employed,821845,750,1,1,1,1,1
4382,57,Male,Tier 3,Salaried,1672347,837,1,1,1,0,0
4383,40,Female,Tier 2,Salaried,1856450,597,1,1,1,1,1
4384,56,Male,Tier 2,Business,1778779,802,1,1,1,1,0
4385,49,Female,Tier 2,Self-Employed,1215323,595,1,0,0,0,0
4386,22,Male,Tier 2,Salaried,1590168,780,0,0,0,0,0
4387,39,Female,Tier 1,Salaried,1660743,644,1,1,1,0,0
4388,54,Male,Tier 3,Business,1560249,767,1,1,1,0,0
4389,33,Female,Tier 3,Self-Employed,1338597,589,1,1,1,0,0
4390,29,Female,Tier 1,Business,1364608,752,0,0,0,0,0
4391,45,Male,Tier 1,Salaried,1426433,665,1,0,0,0,0
4392,37,Male,Tier 1,Self-Employed,1368146,640,1,1,1,1,1
4393,25,Male,Tier 2,Self-Employed,1168607,607,1,1,1,0,0
4394,59,Male,Tier 2,Salaried,279645,559,1,0,0,0,0
4395,48,Female,Tier 3,Salaried,846479,805,1,1,1,1,1
4396,30,Female,Tier 3,Self-Employed,1247687,798,1,1,1,1,0
4397,37,Male,Tier 2,Salaried,766456,555,1,0,0,0,0
4398,33,Female,Tier 2,Self-Employed,1002805,737,0,0,0,0,0
4399,52,Female,Tier 2,Self-Employed,1540499,784,1,1,1,0,0
4400,45,Female,Tier 2,Business,488330,732,1,1,1,1,1
4401,35,Male,Tier 2,Self-Employed,1617361,836,1,0,0,0,0
4402,46,Male,Tier 2,Salaried,857798,672,1,1,1,0,0
4403,55,Male,Tier 2,Salaried,463961,707,1,1,0,0,0
4404,24,Male,Tier 2,Self-Employed,1010586,562,0,0,0,0,0
4405,45,Male,Tier 2,Salaried,236342,603,1,0,0,0,0
4406,30,Male,Tier 2,Salaried,716713,826,1,1,0,0,0
4407,47,Male,Tier 2,Salaried,861512,592,1,1,1,1,1
4408,41,Female,Tier 2,Salaried,68788,816,1,1,1,0,0
4409,31,Male,Tier 2,Self-Employed,1002473,658,1,1,1,1,1
4410,40,Male,Tier 2,Salaried,1022675,715,1,1,1,1,1
4411,24,Male,Tier 1,Salaried,897065,655,0,0,0,0,0
4412,45,Male,Tier 1,Business,439605,600,0,0,0,0,0
4413,26,Female,Tier 2,Self-Employed,1759595,753,1,1,1,1,1
4414,24,Male,Tier 2,Self-Employed,1394641,592,1,1,1,1,0
4415,48,Male,Tier 3,Self-Employed,709521,832,1,1,1,0,0
4416,37,Male,Tier 1,Self-Employed,1245151,634,0,0,0,0,0
4417,36,Male,Tier 1,Self-Employed,1846475,766,1,0,0,0,0
4418,56,Male,Tier 1,Salaried,559240,707,1,1,1,1,1
4419,33,Female,Tier 1,Business,861414,676,1,1,0,0,0
4420,47,Male,Tier 3,Salaried,905446,740,1,1,1,1,0
4421,55,Male,Tier 1,Business,1606756,815,1,1,1,1,0
4422,44,Male,Tier 2,Salaried,1285558,609,1,1,1,0,0
4423,52,Male,Tier 2,Salaried,1675496,832,1,1,0,0,0
4424,41,Female,Tier 2,Salaried,1592457,611,1,1,1,1,1
4425,33,Female,Tier 3,Salaried,208244,675,1,1,1,0,0
4426,44,Female,Tier 2,Self-Employed,694344,721,1,1,0,0,0
4427,25,Male,Tier 1,Business,387840,612,1,1,1,0,0
4428,44,Male,Tier 3,Business,238876,809,1,1,1,0,0
4429,22,Female,Tier 3,Business,1723614,565,1,0,0,0,0
4430,46,Female,Tier 1,Salaried,520683,728,1,1,1,0,0
4431,23,Male,Tier 1,Business,1850642,650,1,0,0,0,0
4432,51,Male,Tier 1,Salaried,1064230,725,1,1,1,0,0
4433,24,Male,Tier 1,Business,506323,742,1,1,0,0,0
4434,42,Male,Tier 3,Salaried,371070,822,1,1,1,0,0
4435,46,Male,Tier 2,Salaried,647425,810,1,1,1,0,0
4436,41,Male,Tier 1,Business,546571,724,0,0,0,0,0
4437,43,Female,Tier 3,Business,1691917,783,1,1,1,0,0
4438,42,Male,Tier 2,Self-Employed,1955346,849,0,0,0,0,0
